"","dyad","edge","edge_sd","nAssociations","A","B","sexA","sexB","dyadicSex","dSex","absAgeA","absAgeB","ageDiff","resA","resB","dyadicResidency","dRes","P(k1)","P(k2)","P(k3)","likely.k"
"1516","37_558",0.00723673644059741,0.0104047950240842,0,"37","558","Male","Male","Male_Male","M-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",0.627716,0.368119,0.004165,1
"1517","37_562",0.0124084144414812,0.0232808284681808,0,"37","562","Male","Male","Male_Male","M-M",44,43,1,"Resident","Transient","Resident_Transient","R-T",0.448466,0.478187,0.073347,2
"1518","37_606",0.00801680445718648,0.0121913616264832,0,"37","606","Male","Male","Male_Male","M-M",44,36,8,"Resident","Resident","Resident_Resident","R-R",0.59483,0.397248,0.007921,1
"1519","37_74",0.0114848762223624,0.0210875391099156,0,"37","74","Male","Male","Male_Male","M-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"1520","37_76",0.00580260973461168,0.00768899359018617,0,"37","76","Male","Male","Male_Male","M-M",44,44,0,"Resident","Resident","Resident_Resident","R-R",0.725901,0.273648,0.000451,1
"1521","37_804",0.153232131288159,0.0519978687452602,8,"37","804","Male","Male","Male_Male","M-M",44,39,5,"Resident","Resident","Resident_Resident","R-R",0,0.001188,0.998812,3
"1522","37_824",0.0168287173145524,0.0158982364326618,1,"37","824","Male","Male","Male_Male","M-M",44,39,5,"Resident","Resident","Resident_Resident","R-R",0.231309,0.759728,0.008963,2
"1523","37_92",0.0377081383125882,0.0278541077789115,2,"37","92","Male","Male","Male_Male","M-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",0.027046,0.858779,0.114175,2
"1524","37_9907",0.0352123436247033,0.0381123478503648,1,"37","9907","Male","Male","Male_Male","M-M",44,37,7,"Resident","Transient","Resident_Transient","R-T",0.098198,0.685403,0.216399,2
"1525","37_9911",0.00654792030247673,0.00908691580735727,0,"37","9911","Male","Male","Male_Male","M-M",44,37,7,"Resident","Resident","Resident_Resident","R-R",0.682125,0.316584,0.001291,1
"1526","3_33",0.00590574582036981,0.00762972945855737,0,"3","33","Male","Male","Male_Male","M-M",45,37,8,"Resident","Resident","Resident_Resident","R-R",0.725901,0.273648,0.000451,1
"1527","3_355",0.00952086386386354,0.0149385464966364,0,"3","355","Male","Male","Male_Male","M-M",45,43,2,"Resident","Transient","Resident_Transient","R-T",0.528953,0.446361,0.024686,1
"1528","3_37",0.0120508852773331,0.0107997092685686,1,"3","37","Male","Male","Male_Male","M-M",45,44,1,"Resident","Resident","Resident_Resident","R-R",0.368173,0.631389,0.000438,2
"1529","3_413",0.0266528636607762,0.0191580133935462,2,"3","413","Male","Male","Male_Male","M-M",45,43,2,"Resident","Resident","Resident_Resident","R-R",0.047101,0.936709,0.01619,2
"1530","3_45",0.0247729854500237,0.0145714558558974,3,"3","45","Male","Male","Male_Male","M-M",45,44,1,"Resident","Resident","Resident_Resident","R-R",0.019691,0.979783,0.000526,2
"1531","3_452",0.010087723458408,0.0162989740892241,0,"3","452","Male","Male","Male_Male","M-M",45,43,2,"Resident","Transient","Resident_Transient","R-T",0.512675,0.45571,0.031616,1
"1532","3_480",0.0280396995595613,0.0207936002189942,2,"3","480","Male","Male","Male_Male","M-M",45,43,2,"Resident","Resident","Resident_Resident","R-R",0.044638,0.935088,0.020274,2
"1533","3_496",0.00958595925996692,0.0149716442217392,0,"3","496","Male","Male","Male_Male","M-M",45,43,2,"Resident","Transient","Resident_Transient","R-T",0.528953,0.446361,0.024686,1
"1534","3_504",0.00986601910271966,0.0156689121338228,0,"3","504","Male","Male","Male_Male","M-M",45,43,2,"Resident","Transient","Resident_Transient","R-T",0.520908,0.451147,0.027945,1
"1535","3_509",0.00901195437593482,0.0139563522879899,0,"3","509","Male","Male","Male_Male","M-M",45,43,2,"Resident","Resident","Resident_Resident","R-R",0.544536,0.436232,0.019232,1
"1536","3_549",0.00541158913403884,0.00699331379509589,0,"3","549","Male","Male","Male_Male","M-M",45,43,2,"Resident","Resident","Resident_Resident","R-R",0.770108,0.229756,0.000136,1
"1537","3_558",0.00630817423713857,0.00843102202605248,0,"3","558","Male","Male","Male_Male","M-M",45,43,2,"Resident","Resident","Resident_Resident","R-R",0.682125,0.316584,0.001291,1
"1538","3_562",0.00963645741965207,0.0160088569543004,0,"3","562","Male","Male","Male_Male","M-M",45,43,2,"Resident","Transient","Resident_Transient","R-T",0.512675,0.45571,0.031616,1
"1539","3_606",0.00727544721228961,0.0102485813736382,0,"3","606","Male","Male","Male_Male","M-M",45,36,9,"Resident","Resident","Resident_Resident","R-R",0.634048,0.362292,0.00366,1
"1540","3_74",0.00909902765925648,0.0139757437285611,0,"3","74","Male","Male","Male_Male","M-M",45,43,2,"Resident","Resident","Resident_Resident","R-R",0.528953,0.446361,0.024686,1
"1541","3_76",0.00526884302970419,0.00644210504475832,0,"3","76","Male","Male","Male_Male","M-M",45,44,1,"Resident","Resident","Resident_Resident","R-R",0.770108,0.229756,0.000136,1
"1542","3_804",0.014422367122428,0.0133481393397594,1,"3","804","Male","Male","Male_Male","M-M",45,39,6,"Resident","Resident","Resident_Resident","R-R",0.282304,0.714981,0.002715,2
"1543","3_824",0.0153973766962177,0.0142529374310623,1,"3","824","Male","Male","Male_Male","M-M",45,39,6,"Resident","Resident","Resident_Resident","R-R",0.256181,0.738873,0.004946,2
"1544","3_92",0.00559912679371757,0.00763843229849446,0,"3","92","Male","Male","Male_Male","M-M",45,43,2,"Resident","Resident","Resident_Resident","R-R",0.74621,0.253525,0.000265,1
"1545","3_9907",0.0100562239417118,0.0159569107357524,0,"3","9907","Male","Male","Male_Male","M-M",45,37,8,"Resident","Transient","Resident_Transient","R-T",0.495588,0.464028,0.040384,1
"1546","3_9911",0.006393456998381,0.00846426328139204,0,"3","9911","Male","Male","Male_Male","M-M",45,37,8,"Resident","Resident","Resident_Resident","R-R",0.682125,0.316584,0.001291,1
"1547","4104_45",0.00786520382003611,0.0119509995074079,0,"4104","45","Male","Male","Male_Male","M-M",26,44,18,"Resident","Resident","Resident_Resident","R-R",0.581034,0.408741,0.010224,1
"1548","4104_480",0.0109342916951951,0.019148988446441,0,"4104","480","Male","Male","Male_Male","M-M",26,43,17,"Resident","Resident","Resident_Resident","R-R",0.486702,0.467709,0.045589,1
"1549","4104_5001",0.0112551473788714,0.0199879321254885,0,"4104","5001","Male","Male","Male_Male","M-M",26,22,4,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"1550","4104_5003",0.00686606636459331,0.00930122548684627,0,"4104","5003","Male","Male","Male_Male","M-M",26,23,3,"Resident","Resident","Resident_Resident","R-R",0.634048,0.362292,0.00366,1
"1551","4104_5018",0.0291504041297705,0.0317025112236698,1,"4104","5018","Male","Male","Male_Male","M-M",26,22,4,"Resident","Resident","Resident_Resident","R-R",0.12155,0.744994,0.133456,2
"1552","4104_5019",0.0102501580155915,0.0171548423796685,0,"4104","5019","Male","Male","Male_Male","M-M",26,23,3,"Resident","Resident","Resident_Resident","R-R",0.495588,0.464028,0.040384,1
"1553","4104_5031",0.00793810538662254,0.0119923780619464,0,"4104","5031","Male","Male","Male_Male","M-M",26,23,3,"Resident","Resident","Resident_Resident","R-R",0.587983,0.403016,0.009001,1
"1554","4104_5036",0.0227360264348937,0.0229104092116233,1,"4104","5036","Male","Male","Male_Male","M-M",26,23,3,"Resident","Resident","Resident_Resident","R-R",0.157765,0.785416,0.056818,2
"1555","4104_5044",0.00971438192734081,0.0159237174781999,0,"4104","5044","Male","Male","Male_Male","M-M",26,23,3,"Resident","Resident","Resident_Resident","R-R",0.520908,0.451147,0.027945,1
"1556","4104_5049",0.0114108737916379,0.0205612388980949,0,"4104","5049","Male","Male","Male_Male","M-M",26,22,4,"Resident","Transient","Resident_Transient","R-T",0.477564,0.471014,0.051422,1
"1557","4104_5061",0.00876936224255036,0.0134534999728673,0,"4104","5061","Male","Male","Male_Male","M-M",26,22,4,"Resident","Resident","Resident_Resident","R-R",0.566809,0.420011,0.01318,1
"1558","4104_5068",0.00866739792873739,0.0137830750451044,0,"4104","5068","Male","Male","Male_Male","M-M",26,22,4,"Resident","Resident","Resident_Resident","R-R",0.544536,0.436232,0.019232,1
"1559","4104_5071",0.00869900888248545,0.013479238817719,0,"4104","5071","Male","Male","Male_Male","M-M",26,22,4,"Resident","Resident","Resident_Resident","R-R",0.552096,0.43094,0.016963,1
"1560","4104_5075",0.0079799002239545,0.0118249513045078,0,"4104","5075","Male","Male","Male_Male","M-M",26,23,3,"Resident","Resident","Resident_Resident","R-R",0.59483,0.397248,0.007921,1
"1561","4104_5137",0.0132032372226116,0.0266234531576669,0,"4104","5137","Male","Male","Male_Male","M-M",26,23,3,"Resident","Resident","Resident_Resident","R-R",0.427481,0.480135,0.092384,2
"1562","4104_5158",0.00816249873088259,0.0123265957056174,0,"4104","5158","Male","Male","Male_Male","M-M",26,23,3,"Resident","Resident","Resident_Resident","R-R",0.566809,0.420011,0.01318,1
"1563","4104_5161",0.0104922781888782,0.0174820101070755,0,"4104","5161","Male","Male","Male_Male","M-M",26,23,3,"Resident","Resident","Resident_Resident","R-R",0.477564,0.471014,0.051422,1
"1564","4104_5165",0.00781913328549966,0.0113181091894077,0,"4104","5165","Male","Male","Male_Male","M-M",26,23,3,"Resident","Resident","Resident_Resident","R-R",0.59483,0.397248,0.007921,1
"1565","4104_5194",0.0100155747116056,0.01662863275137,0,"4104","5194","Male","Male","Male_Male","M-M",26,22,4,"Resident","Resident","Resident_Resident","R-R",0.512675,0.45571,0.031616,1
"1566","4104_6000",0.0122502226417588,0.0217481789445345,0,"4104","6000","Male","Male","Male_Male","M-M",26,20,6,"Resident","Transient","Resident_Transient","R-T",0.448466,0.478187,0.073347,2
"1567","4104_6001",0.0120876916542662,0.0230988820891708,0,"4104","6001","Male","Male","Male_Male","M-M",26,20,6,"Resident","Transient","Resident_Transient","R-T",0.448466,0.478187,0.073347,2
"1568","4104_6003",0.00925409192105137,0.0145272205349448,0,"4104","6003","Male","Male","Male_Male","M-M",26,20,6,"Resident","Resident","Resident_Resident","R-R",0.528953,0.446361,0.024686,1
"1569","4104_6005",0.0130941912179565,0.0255898527971333,0,"4104","6005","Male","Male","Male_Male","M-M",26,20,6,"Resident","Transient","Resident_Transient","R-T",0.427481,0.480135,0.092384,2
"1570","4104_6014",0.0132780308864246,0.0246616276018517,0,"4104","6014","Male","Male","Male_Male","M-M",26,20,6,"Resident","Transient","Resident_Transient","R-T",0.438144,0.479483,0.082373,2
"1571","4104_6016",0.00871490310297997,0.013195947120327,0,"4104","6016","Male","Male","Male_Male","M-M",26,20,6,"Resident","Resident","Resident_Resident","R-R",0.544536,0.436232,0.019232,1
"1572","4104_6017",0.0101935615361552,0.0164894562921126,0,"4104","6017","Male","Male","Male_Male","M-M",26,20,6,"Resident","Resident","Resident_Resident","R-R",0.495588,0.464028,0.040384,1
"1573","4104_606",0.0100970593554234,0.0171015701374488,0,"4104","606","Male","Male","Male_Male","M-M",26,36,10,"Resident","Resident","Resident_Resident","R-R",0.512675,0.45571,0.031616,1
"1574","4104_6102",0.0119345260153384,0.0218422485205124,0,"4104","6102","Male","Male","Male_Male","M-M",26,18,8,"Resident","Resident","Resident_Resident","R-R",0.448466,0.478187,0.073347,2
"1575","4104_6105",0.00904401256598358,0.013864672610652,0,"4104","6105","Male","Male","Male_Male","M-M",26,18,8,"Resident","Resident","Resident_Resident","R-R",0.528953,0.446361,0.024686,1
"1576","4104_6110",0.012911513265089,0.0237854616891851,0,"4104","6110","Male","Male","Male_Male","M-M",26,18,8,"Resident","Transient","Resident_Transient","R-T",0.427481,0.480135,0.092384,2
"1577","4104_6112",0.012275220075085,0.0228184993896267,0,"4104","6112","Male","Male","Male_Male","M-M",26,18,8,"Resident","Resident","Resident_Resident","R-R",0.458465,0.476305,0.06523,2
"1578","4104_6122",0.0115563768165291,0.020521589318507,0,"4104","6122","Male","Male","Male_Male","M-M",26,18,8,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"1579","4104_6123",0.0121095627182223,0.0223182946476708,0,"4104","6123","Male","Male","Male_Male","M-M",26,18,8,"Resident","Resident","Resident_Resident","R-R",0.458465,0.476305,0.06523,2
"1580","4104_6133",0.0117026338338829,0.0219158398688575,0,"4104","6133","Male","Male","Male_Male","M-M",26,18,8,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"1581","4104_6138",0.0122687721348743,0.022306157822529,0,"4104","6138","Male","Male","Male_Male","M-M",26,18,8,"Resident","Resident","Resident_Resident","R-R",0.448466,0.478187,0.073347,2
"1582","4104_6139",0.0119855551501059,0.0205352942889845,0,"4104","6139","Male","Male","Male_Male","M-M",26,18,8,"Resident","Resident","Resident_Resident","R-R",0.448466,0.478187,0.073347,2
"1583","4104_6201",0.0105521585034231,0.0179679408135399,0,"4104","6201","Male","Male","Male_Male","M-M",26,15,11,"Resident","Resident","Resident_Resident","R-R",0.486702,0.467709,0.045589,1
"1584","4104_6210",0.0108813069031846,0.0176088715440631,0,"4104","6210","Male","Male","Male_Male","M-M",26,17,9,"Resident","Resident","Resident_Resident","R-R",0.486702,0.467709,0.045589,1
"1585","4104_6220",0.0135046991412911,0.0279830331416113,0,"4104","6220","Male","Male","Male_Male","M-M",26,17,9,"Resident","Resident","Resident_Resident","R-R",0.438144,0.479483,0.082373,2
"1586","4104_6257",0.0116372504929682,0.0204163089140698,0,"4104","6257","Male","Male","Male_Male","M-M",26,17,9,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"1587","4104_6421",0.0621476542935086,0.0782269167403775,1,"4104","6421","Male","Male","Male_Male","M-M",26,14,12,"Resident","Resident","Resident_Resident","R-R",0.061306,0.526818,0.411876,2
"1588","4104_76",0.00908751822787609,0.0143593856347341,0,"4104","76","Male","Male","Male_Male","M-M",26,44,18,"Resident","Resident","Resident_Resident","R-R",0.528953,0.446361,0.024686,1
"1589","4104_92",0.00877129884881248,0.0136691862381757,0,"4104","92","Male","Male","Male_Male","M-M",26,43,17,"Resident","Resident","Resident_Resident","R-R",0.544536,0.436232,0.019232,1
"1590","413_45",0.0428129304840676,0.0220144723922347,4,"413","45","Male","Male","Male_Male","M-M",43,44,1,"Resident","Resident","Resident_Resident","R-R",0.001281,0.958877,0.039841,2
"1591","413_452",0.0114067587165376,0.0203059510156085,0,"413","452","Male","Male","Male_Male","M-M",43,43,0,"Resident","Transient","Resident_Transient","R-T",0.468158,0.473896,0.057946,2
"1592","413_480",0.0364365380563167,0.0267859626941768,2,"413","480","Male","Male","Male_Male","M-M",43,43,0,"Resident","Resident","Resident_Resident","R-R",0.028082,0.86879,0.103128,2
"1593","413_496",0.0110068831832051,0.0190811881004723,0,"413","496","Male","Male","Male_Male","M-M",43,43,0,"Resident","Transient","Resident_Transient","R-T",0.486702,0.467709,0.045589,1
"1594","413_504",0.0112494137120227,0.019622880884948,0,"413","504","Male","Male","Male_Male","M-M",43,43,0,"Resident","Transient","Resident_Transient","R-T",0.477564,0.471014,0.051422,1
"1595","413_509",0.00902074131045082,0.0139516978082599,0,"413","509","Male","Male","Male_Male","M-M",43,43,0,"Resident","Resident","Resident_Resident","R-R",0.552096,0.43094,0.016963,1
"1596","413_549",0.0542603920521456,0.0340881997653372,3,"413","549","Male","Male","Male_Male","M-M",43,43,0,"Resident","Resident","Resident_Resident","R-R",0.003204,0.719974,0.276822,2
"1597","413_558",0.00774559884763498,0.0117638563025722,0,"413","558","Male","Male","Male_Male","M-M",43,43,0,"Resident","Resident","Resident_Resident","R-R",0.608242,0.385628,0.00613,1
"1598","413_562",0.0110426323853112,0.0191785831369273,0,"413","562","Male","Male","Male_Male","M-M",43,43,0,"Resident","Transient","Resident_Transient","R-T",0.468158,0.473896,0.057946,2
"1599","413_606",0.00821070771564366,0.0126290741088527,0,"413","606","Male","Male","Male_Male","M-M",43,36,7,"Resident","Resident","Resident_Resident","R-R",0.566809,0.420011,0.01318,1
"1600","413_74",0.0107590977679433,0.0181849559675675,0,"413","74","Male","Male","Male_Male","M-M",43,43,0,"Resident","Resident","Resident_Resident","R-R",0.486702,0.467709,0.045589,1
"1601","413_76",0.00683822476961488,0.00953222415559437,0,"413","76","Male","Male","Male_Male","M-M",43,44,1,"Resident","Resident","Resident_Resident","R-R",0.658643,0.33918,0.002177,1
"1602","413_804",0.120891533178362,0.0474514574813999,6,"413","804","Male","Male","Male_Male","M-M",43,39,4,"Resident","Resident","Resident_Resident","R-R",0,0.019262,0.980737,3
"1603","413_824",0.0404633171423582,0.0301759281198002,2,"413","824","Male","Male","Male_Male","M-M",43,39,4,"Resident","Resident","Resident_Resident","R-R",0.023958,0.822419,0.153623,2
"1604","413_92",0.00696175319559364,0.00975588589874444,0,"413","92","Male","Male","Male_Male","M-M",43,43,0,"Resident","Resident","Resident_Resident","R-R",0.646489,0.350687,0.002824,1
"1605","413_9907",0.0103360656379564,0.017829627773582,0,"413","9907","Male","Male","Male_Male","M-M",43,37,6,"Resident","Transient","Resident_Transient","R-T",0.512675,0.45571,0.031616,1
"1606","413_9911",0.00654219425571902,0.00903609842921538,0,"413","9911","Male","Male","Male_Male","M-M",43,37,6,"Resident","Resident","Resident_Resident","R-R",0.664615,0.333474,0.001911,1
"1607","452_480",0.0107551109907549,0.0178693539838396,0,"452","480","Male","Male","Male_Male","M-M",43,43,0,"Transient","Resident","Resident_Transient","R-T",0.477564,0.471014,0.051422,1
"1608","452_496",0.0123359579273329,0.0223707594523891,0,"452","496","Male","Male","Male_Male","M-M",43,43,0,"Transient","Transient","Transient_Transient","T-T",0.458465,0.476305,0.06523,2
"1609","452_504",0.012503056240974,0.0232472472371494,0,"452","504","Male","Male","Male_Male","M-M",43,43,0,"Transient","Transient","Transient_Transient","T-T",0.448466,0.478187,0.073347,2
"1610","452_509",0.0121947723238388,0.0222484765023398,0,"452","509","Male","Male","Male_Male","M-M",43,43,0,"Transient","Resident","Resident_Transient","R-T",0.448466,0.478187,0.073347,2
