"","dyad","edge","edge_sd","nAssociations","A","B","sexA","sexB","dyadicSex","dSex","absAgeA","absAgeB","ageDiff","resA","resB","dyadicResidency","dRes","likely.k","pk1","pk2","pk3","ageDiff_scaled"
"2686","106_509",0.0121699434676316,0.0224510438059924,0,"106","509","FemaleJ","Male","FemaleJ_Male","F-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",1,0.670449,0.313158,0.016393,-0.646662285958817
"2687","106_51",0.00924505461359613,0.0147364586658975,0,"106","51","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",44,43,1,"Resident","Resident","Resident_Resident","R-R",1,0.7203,0.274295,0.005405,-0.646662285958817
"2688","106_518",0.0116764984107188,0.0198414367147967,0,"106","518","FemaleJ","Unknown","FemaleJ_Unknown",NA,44,43,1,"Resident","Resident","Resident_Resident","R-R",1,0.670449,0.313158,0.016393,-0.646662285958817
"2689","106_531",0.0123289880335819,0.0235848940155243,0,"106","531","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",44,43,1,"Resident","Resident","Resident_Resident","R-R",1,0.670449,0.313158,0.016393,-0.646662285958817
"2690","106_539",0.0121511243885403,0.0217600513417228,0,"106","539","FemaleJ","Unknown","FemaleJ_Unknown",NA,44,43,1,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.646662285958817
"2691","106_54",0.041171268501991,0.0469649433262026,1,"106","54","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",44,44,0,"Resident","Resident","Resident_Resident","R-R",2,0.155171,0.720833,0.123996,-0.808567136031202
"2692","106_544",0.0122575132302648,0.0221258238214964,0,"106","544","FemaleJ","Unknown","FemaleJ_Unknown",NA,44,43,1,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.646662285958817
"2693","106_545",0.0122219165237884,0.0224309034365819,0,"106","545","FemaleJ","Unknown","FemaleJ_Unknown",NA,44,43,1,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.646662285958817
"2694","106_549",0.010979937705494,0.0195897679103683,0,"106","549","FemaleJ","Male","FemaleJ_Male","F-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",1,0.670449,0.313158,0.016393,-0.646662285958817
"2695","106_558",0.0118214707112102,0.0209706257334603,0,"106","558","FemaleJ","Male","FemaleJ_Male","F-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.646662285958817
"2696","106_561",0.0130947517574132,0.026480751952755,0,"106","561","FemaleJ","Unknown","FemaleJ_Unknown",NA,44,43,1,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.646662285958817
"2697","106_562",0.0125737777943652,0.024149339630951,0,"106","562","FemaleJ","Male","FemaleJ_Male","F-M",44,43,1,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.646662285958817
"2698","106_57",0.0124416392986212,0.0222738229131544,0,"106","57","FemaleJ","Unknown","FemaleJ_Unknown",NA,44,43,1,"Resident","Resident","Resident_Resident","R-R",1,0.670449,0.313158,0.016393,-0.646662285958817
"2699","106_6",0.0114559743749842,0.0193396465384998,0,"106","6","FemaleJ","Unknown","FemaleJ_Unknown",NA,44,44,0,"Resident","Transient","Resident_Transient","R-T",1,0.678283,0.307708,0.014009,-0.808567136031202
"2700","106_61",0.00845488009115998,0.0131216262404894,0,"106","61","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",44,44,0,"Resident","Resident","Resident_Resident","R-R",1,0.744778,0.252377,0.002845,-0.808567136031202
"2701","106_62",0.0112009151421434,0.0199677731683429,0,"106","62","FemaleJ","Unknown","FemaleJ_Unknown",NA,44,44,0,"Resident","Transient","Resident_Transient","R-T",1,0.685843685843686,0.302191302191302,0.011965011965012,-0.808567136031202
"2702","106_64",0.011910177134186,0.0227067250588145,0,"106","64","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",44,43,1,"Resident","Transient","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,-0.646662285958817
"2703","106_69",0.0113297873651031,0.020359730792666,0,"106","69","FemaleJ","Unknown","FemaleJ_Unknown",NA,44,44,0,"Resident","Transient","Resident_Transient","R-T",1,0.678283,0.307708,0.014009,-0.808567136031202
"2704","106_74",0.0120247971274866,0.022454403515249,0,"106","74","FemaleJ","Male","FemaleJ_Male","F-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",1,0.678283,0.307708,0.014009,-0.646662285958817
"2705","106_76",0.0323378931587561,0.0342933795572545,1,"106","76","FemaleJ","Male","FemaleJ_Male","F-M",44,44,0,"Resident","Resident","Resident_Resident","R-R",2,0.186617,0.749245,0.064138,-0.808567136031202
"2706","106_78",0.00961861126996936,0.0154857981785269,0,"106","78","FemaleJ","Unknown","FemaleJ_Unknown",NA,44,45,1,"Resident","Resident","Resident_Resident","R-R",1,0.713794286205714,0.27986472013528,0.00634099365900634,-0.646662285958817
"2707","106_83",0.00970597729654452,0.0160980533449651,0,"106","83","FemaleJ","Unknown","FemaleJ_Unknown",NA,44,44,0,"Resident","Resident","Resident_Resident","R-R",1,0.713794286205714,0.27986472013528,0.00634099365900634,-0.808567136031202
"2708","106_85",0.00966627116556559,0.0157138346412677,0,"106","85","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",44,43,1,"Resident","Transient","Resident_Transient","R-T",1,0.713794286205714,0.27986472013528,0.00634099365900634,-0.646662285958817
"2709","106_89",0.00893542230196488,0.0137538580021131,0,"106","89","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",44,44,0,"Resident","Resident","Resident_Resident","R-R",1,0.726641,0.268753,0.004606,-0.808567136031202
"2710","106_9",0.0110104898744191,0.0188705841148626,0,"106","9","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",44,44,0,"Resident","Resident","Resident_Resident","R-R",1,0.685843685843686,0.302191302191302,0.011965011965012,-0.808567136031202
"2711","106_92",0.0126332998669237,0.0236319161077653,0,"106","92","FemaleJ","Male","FemaleJ_Male","F-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.646662285958817
"2712","106_94",0.0117858377192979,0.0213444765483494,0,"106","94","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",44,43,1,"Resident","Resident","Resident_Resident","R-R",1,0.670449,0.313158,0.016393,-0.646662285958817
"2713","106_97",0.0118036614369369,0.0229816759471718,0,"106","97","FemaleJ","Unknown","FemaleJ_Unknown",NA,44,44,0,"Resident","Transient","Resident_Transient","R-T",1,0.678283,0.307708,0.014009,-0.808567136031202
"2714","106_98",0.00957645654204181,0.015356338337491,0,"106","98","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",44,44,0,"Resident","Resident","Resident_Resident","R-R",1,0.713794286205714,0.27986472013528,0.00634099365900634,-0.808567136031202
"2715","106_9901",0.010740180446347,0.0180950871985127,0,"106","9901","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",44,44,0,"Resident","Resident","Resident_Resident","R-R",1,0.685843685843686,0.302191302191302,0.011965011965012,-0.808567136031202
"2716","106_9902",0.0105020058586383,0.0178015331792129,0,"106","9902","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",44,43,1,"Resident","Resident","Resident_Resident","R-R",1,0.693154,0.296631,0.010215,-0.646662285958817
"2717","106_9906",0.0119455154632345,0.0213908573631459,0,"106","9906","FemaleJ","Unknown","FemaleJ_Unknown",NA,44,43,1,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.646662285958817
"2718","106_9910",0.0114490958907511,0.0196661695377034,0,"106","9910","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",44,43,1,"Resident","Transient","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,-0.646662285958817
"2719","1081_1097",0.0120685437608416,0.0212252877840783,0,"1081","1097","Unknown","Unknown","Unknown_Unknown",NA,37,37,0,"Transient","Transient","Transient_Transient","T-T",1,0.670449,0.313158,0.016393,-0.808567136031202
"2720","1081_1100",0.0124804934050722,0.0230530267474354,0,"1081","1100","Unknown","Unknown","Unknown_Unknown",NA,37,37,0,"Transient","Transient","Transient_Transient","T-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"2721","1081_1109",0.0124661373961406,0.0231732006700146,0,"1081","1109","Unknown","Unknown","Unknown_Unknown",NA,37,37,0,"Transient","Transient","Transient_Transient","T-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"2722","1081_1114",0.0127352618383801,0.0243027358631034,0,"1081","1114","Unknown","Male","Male_Unknown",NA,37,37,0,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"2723","1081_1116",0.0120362843592088,0.0211955896947762,0,"1081","1116","Unknown","Unknown","Unknown_Unknown",NA,37,37,0,"Transient","Transient","Transient_Transient","T-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"2724","1081_1123",0.0132402324008611,0.0311552793397903,0,"1081","1123","Unknown","Male","Male_Unknown",NA,37,37,0,"Transient","Transient","Transient_Transient","T-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"2725","1081_1124",0.0135822656381583,0.0270410475514478,0,"1081","1124","Unknown","Unknown","Unknown_Unknown",NA,37,37,0,"Transient","Transient","Transient_Transient","T-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"2726","1081_1130",0.0148429206081898,0.0306019966054957,0,"1081","1130","Unknown","Unknown","Unknown_Unknown",NA,37,37,0,"Transient","Transient","Transient_Transient","T-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"2727","1081_1142",0.011772398235007,0.0218673735112561,0,"1081","1142","Unknown","Unknown","Unknown_Unknown",NA,37,37,0,"Transient","Transient","Transient_Transient","T-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"2728","1081_1147",0.0131610958138368,0.0244199301126561,0,"1081","1147","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,37,0,"Transient","Resident","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"2729","1081_1153",0.0140664255285874,0.029160565274558,0,"1081","1153","Unknown","Unknown","Unknown_Unknown",NA,37,37,0,"Transient","Transient","Transient_Transient","T-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"2730","1081_1158",0.0130813179041303,0.0272416274727101,0,"1081","1158","Unknown","Unknown","Unknown_Unknown",NA,37,37,0,"Transient","Transient","Transient_Transient","T-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"2731","1081_1173",0.0125121348338789,0.0227738029310607,0,"1081","1173","Unknown","Male","Male_Unknown",NA,37,37,0,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"2732","1081_1174",0.0127262528644902,0.0245637785120819,0,"1081","1174","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,37,0,"Transient","Transient","Transient_Transient","T-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"2733","1081_1179",0.013130514612189,0.0275502894996676,0,"1081","1179","Unknown","Male","Male_Unknown",NA,37,37,0,"Transient","Transient","Transient_Transient","T-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"2734","1081_118",0.0136494144766115,0.0254697489601636,0,"1081","118","Unknown","Male","Male_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.324766814475493
"2735","1081_1183",0.0127120443250785,0.0243124181121726,0,"1081","1183","Unknown","Unknown","Unknown_Unknown",NA,37,37,0,"Transient","Transient","Transient_Transient","T-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"2736","1081_1190",0.0128063752226464,0.0230102334968195,0,"1081","1190","Unknown","Unknown","Unknown_Unknown",NA,37,37,0,"Transient","Transient","Transient_Transient","T-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"2737","1081_120",0.0123294895465251,0.0236946172651104,0,"1081","120","Unknown","Male","Male_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,0.324766814475493
"2738","1081_124",0.0108396177461147,0.0188589500802599,0,"1081","124","Unknown","Male","Male_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.678283,0.307708,0.014009,0.324766814475493
"2739","1081_127",0.0129890748016918,0.0249219016670988,0,"1081","127","Unknown","Unknown","Unknown_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.324766814475493
"2740","1081_131",0.0135949070966593,0.0274562060998623,0,"1081","131","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.324766814475493
"2741","1081_1336",0.0137132278594097,0.0258296948657921,0,"1081","1336","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,39,2,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,-0.484757435886432
"2742","1081_143",0.0130895678417176,0.0248520384150725,0,"1081","143","Unknown","Unknown","Unknown_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.162861964403108
"2743","1081_159",0.0128625234724223,0.0261429526798514,0,"1081","159","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,0.324766814475493
"2744","1081_16",0.0133596899144706,0.0272220358609413,0,"1081","16","Unknown","Male","Male_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.162861964403108
"2745","1081_162",0.0143847960439598,0.028087479502879,0,"1081","162","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.324766814475493
"2746","1081_17",0.0711444615739,0.0892166680983379,1,"1081","17","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",2,0.114501,0.633657,0.251842,0.324766814475493
"2747","1081_18",0.0125383277114147,0.0238999944588071,0,"1081","18","Unknown","Male","Male_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,0.324766814475493
"2748","1081_183",0.0112551460101445,0.0197742710852039,0,"1081","183","Unknown","Unknown","Unknown_Unknown",NA,37,42,5,"Transient","Resident","Resident_Transient","R-T",1,0.685843685843686,0.302191302191302,0.011965011965012,0.000957114330722976
"2749","1081_213",0.0131118880896425,0.0262639967981575,0,"1081","213","Unknown","Unknown","Unknown_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.162861964403108
"2750","1081_251",0.0131595236619351,0.0268459045081711,0,"1081","251","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.162861964403108
"2751","1081_28",0.0122416724196511,0.0236622747886329,0,"1081","28","Unknown","Male","Male_Unknown",NA,37,42,5,"Transient","Resident","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,0.000957114330722976
"2752","1081_3",0.0135680493659575,0.0281732317802639,0,"1081","3","Unknown","Male","Male_Unknown",NA,37,45,8,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.486671664547878
"2753","1081_303",0.0124837473762985,0.0218465006647937,0,"1081","303","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,37,0,"Transient","Resident","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"2754","1081_317",0.0116887873839098,0.0224601613709524,0,"1081","317","Unknown","Unknown","Unknown_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,0.162861964403108
"2755","1081_33",0.0119111416993294,0.0212980338921969,0,"1081","33","Unknown","Male","Male_Unknown",NA,37,37,0,"Transient","Resident","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,-0.808567136031202
"2756","1081_37",0.0116840496948924,0.0206408058544893,0,"1081","37","Unknown","Male","Male_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.678283,0.307708,0.014009,0.324766814475493
"2757","1081_409",0.0132928261748858,0.0239139775516831,0,"1081","409","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,37,0,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"2758","1081_413",0.0130538552637116,0.0245542301286902,0,"1081","413","Unknown","Male","Male_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,0.162861964403108
"2759","1081_418",0.0124397568621058,0.0251278308075327,0,"1081","418","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,0.162861964403108
"2760","1081_45",0.00974405801090308,0.0153691934131384,0,"1081","45","Unknown","Male","Male_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.700237,0.291046,0.008717,0.324766814475493
"2761","1081_466",0.0118932774082347,0.0231723315863587,0,"1081","466","Unknown","Unknown","Unknown_Unknown",NA,37,37,0,"Transient","Resident","Resident_Transient","R-T",1,0.678283,0.307708,0.014009,-0.808567136031202
"2762","1081_480",0.0129945312241227,0.0231061383656082,0,"1081","480","Unknown","Male","Male_Unknown",NA,37,43,6,"Transient","Resident","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,0.162861964403108
"2763","1081_5",0.0138775496529272,0.0275016917812527,0,"1081","5","Unknown","Unknown","Unknown_Unknown",NA,37,44,7,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.324766814475493
"2764","1081_507",0.0120818828122527,0.0225712089029263,0,"1081","507","Unknown","FemaleJ","FemaleJ_Unknown",NA,37,40,3,"Transient","Resident","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,-0.322852585814047
