"","dyad","edge","edge_sd","nAssociations","A","B","sexA","sexB","dyadicSex","dSex","absAgeA","absAgeB","ageDiff","resA","resB","dyadicResidency","dRes","P(k1)","P(k2)","P(k3)","likely.k"
"132","1025_2232",0.0146019596638558,0.029448194584547,0,"1025","2232","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,30,7,"Resident","Transient","Resident_Transient","R-T",0.663377,0.323704,0.01292,1
"133","1025_2233",0.0122463227003474,0.0223787708549957,0,"1025","2233","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,30,7,"Resident","Transient","Resident_Transient","R-T",0.670862,0.317904,0.011234,1
"134","1025_28",0.00886164218418265,0.0148203224184166,0,"1025","28","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,42,5,"Resident","Resident","Resident_Resident","R-R",0.748425,0.249528,0.002047,1
"135","1025_293",0.0130664798975965,0.0263630182938767,0,"1025","293","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,32,5,"Resident","Resident","Resident_Resident","R-R",0.670862,0.317904,0.011234,1
"136","1025_3",0.00728699896443635,0.0105344900370029,0,"1025","3","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,45,8,"Resident","Resident","Resident_Resident","R-R",0.805109,0.194473,0.000418,1
"137","1025_3009",0.0100150342032008,0.0166385304458446,0,"1025","3009","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,27,10,"Resident","Resident","Resident_Resident","R-R",0.718481,0.277337,0.004181,1
"138","1025_3012",0.00998123671711292,0.0160778925771756,0,"1025","3012","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,27,10,"Resident","Resident","Resident_Resident","R-R",0.718481,0.277337,0.004181,1
"139","1025_3098",0.0105427398426582,0.0178732344526533,0,"1025","3098","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,27,10,"Resident","Resident","Resident_Resident","R-R",0.698996,0.294605,0.006399,1
"140","1025_33",0.00788463495025187,0.0110802740958067,0,"1025","33","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,37,0,"Resident","Resident","Resident_Resident","R-R",0.780785,0.218352,0.000863,1
"141","1025_37",0.00733949527956204,0.0103951974086978,0,"1025","37","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,44,7,"Resident","Resident","Resident_Resident","R-R",0.800426,0.19909,0.000484,1
"142","1025_4104",0.0122979577484339,0.023213362946693,0,"1025","4104","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,26,11,"Resident","Resident","Resident_Resident","R-R",0.678154,0.312081,0.009765,1
"143","1025_413",0.00808311426173884,0.0120235053723741,0,"1025","413","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,43,6,"Resident","Resident","Resident_Resident","R-R",0.77564,0.223362,0.000997,1
"144","1025_45",0.00576834198759768,0.0080728018351247,0,"1025","45","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,44,7,"Resident","Resident","Resident_Resident","R-R",0.884504,0.115477,1.9e-05,1
"145","1025_480",0.00864594382026487,0.0149273736179493,0,"1025","480","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,43,6,"Resident","Resident","Resident_Resident","R-R",0.759618,0.238846,0.001536,1
"146","1025_5003",0.00978031420109879,0.0169085973476364,0,"1025","5003","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,23,14,"Resident","Resident","Resident_Resident","R-R",0.736798,0.260476,0.002726,1
"147","1025_5019",0.0120246116470572,0.0219430678713707,0,"1025","5019","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,23,14,"Resident","Resident","Resident_Resident","R-R",0.678154,0.312081,0.009765,1
"148","1025_5031",0.00929907054925317,0.0147509233270883,0,"1025","5031","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,23,14,"Resident","Resident","Resident_Resident","R-R",0.736798,0.260476,0.002726,1
"149","1025_5036",0.0106962563258513,0.017257467318917,0,"1025","5036","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,23,14,"Resident","Resident","Resident_Resident","R-R",0.705631,0.288815,0.005554,1
"150","1025_5044",0.00988766728782223,0.015795699181348,0,"1025","5044","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,23,14,"Resident","Resident","Resident_Resident","R-R",0.718481,0.277337,0.004181,1
"151","1025_5075",0.0109924645052904,0.0179543919488278,0,"1025","5075","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,23,14,"Resident","Resident","Resident_Resident","R-R",0.698996,0.294605,0.006399,1
"152","1025_509",0.0126239117722845,0.0244650831552696,0,"1025","509","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,43,6,"Resident","Resident","Resident_Resident","R-R",0.678154,0.312081,0.009765,1
"153","1025_5137",0.0124553353939432,0.0223485335703903,0,"1025","5137","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,23,14,"Resident","Resident","Resident_Resident","R-R",0.678154,0.312081,0.009765,1
"154","1025_5158",0.0119865217499617,0.0219537065507759,0,"1025","5158","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,23,14,"Resident","Resident","Resident_Resident","R-R",0.698996,0.294605,0.006399,1
"155","1025_5161",0.0113424618864663,0.0202971866017979,0,"1025","5161","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,23,14,"Resident","Resident","Resident_Resident","R-R",0.692211,0.30042,0.00737,1
"156","1025_5165",0.0124377646008459,0.0238843486243868,0,"1025","5165","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,23,14,"Resident","Resident","Resident_Resident","R-R",0.678154,0.312081,0.009765,1
"157","1025_549",0.00861997191968032,0.0130620102877874,0,"1025","549","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,43,6,"Resident","Resident","Resident_Resident","R-R",0.754074,0.244152,0.001774,1
"158","1025_558",0.0122325216615067,0.0214700584605044,0,"1025","558","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,43,6,"Resident","Resident","Resident_Resident","R-R",0.670862,0.317904,0.011234,1
"159","1025_606",0.00942260653229346,0.0149237443610478,0,"1025","606","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,36,1,"Resident","Resident","Resident_Resident","R-R",0.730813,0.266042,0.003145,1
"160","1025_76",0.00928282792212971,0.0146322818850845,0,"1025","76","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,44,7,"Resident","Resident","Resident_Resident","R-R",0.730813,0.266042,0.003145,1
"161","1025_804",0.0071580118748297,0.0100381038689608,0,"1025","804","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,39,2,"Resident","Resident","Resident_Resident","R-R",0.814209,0.185478,0.000313,1
"162","1025_824",0.00764738243003902,0.0119942343960599,0,"1025","824","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,39,2,"Resident","Resident","Resident_Resident","R-R",0.79079,0.208563,0.000646,1
"163","1025_92",0.00876185965233513,0.013672007877205,0,"1025","92","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,43,6,"Resident","Resident","Resident_Resident","R-R",0.754074,0.244152,0.001774,1
"164","1025_9907",0.00959742557201362,0.0160936823938361,0,"1025","9907","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,37,0,"Resident","Transient","Resident_Transient","R-T",0.718481,0.277337,0.004181,1
"165","1025_9911",0.00912073393765023,0.0135780123406518,0,"1025","9911","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,37,0,"Resident","Resident","Resident_Resident","R-R",0.754074,0.244152,0.001774,1
"166","102_1020",0.00780661811244382,0.0109911590401764,0,"102","1020","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,37,7,"Resident","Resident","Resident_Resident","R-R",0.79079,0.208563,0.000646,1
"167","102_1025",0.00735709638006298,0.0105058201303443,0,"102","1025","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,37,7,"Resident","Resident","Resident_Resident","R-R",0.800426,0.19909,0.000484,1
"168","102_1040",0.00761259491671037,0.0108267870992835,0,"102","1040","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,37,7,"Resident","Resident","Resident_Resident","R-R",0.79079,0.208563,0.000646,1
"169","102_1045",0.0100717325961525,0.0164911118518508,0,"102","1045","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,37,7,"Resident","Transient","Resident_Transient","R-T",0.718481,0.277337,0.004181,1
"170","102_1046",0.00716480508798227,0.010319042434111,0,"102","1046","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,37,7,"Resident","Resident","Resident_Resident","R-R",0.800426,0.19909,0.000484,1
"171","102_106",0.00808104979392671,0.0114105838583874,0,"102","106","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,44,0,"Resident","Resident","Resident_Resident","R-R",0.780785,0.218352,0.000863,1
"172","102_1062",0.0323604470286671,0.0345956296032582,1,"102","1062","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,37,7,"Resident","Transient","Resident_Transient","R-T",0.201709,0.762438,0.035853,2
"173","102_1147",0.00544119787993546,0.00710250245333697,0,"102","1147","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,37,7,"Resident","Resident","Resident_Resident","R-R",0.90387,0.096124,7e-06,1
"174","102_1155",0.00729580372941312,0.0104907325140354,0,"102","1155","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,35,9,"Resident","Resident","Resident_Resident","R-R",0.795654,0.203787,0.000559,1
"175","102_1174",0.0107638536694677,0.0182912248828102,0,"102","1174","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,37,7,"Resident","Transient","Resident_Transient","R-T",0.705631,0.288815,0.005554,1
"176","102_1253",0.0128360393682667,0.0247989930091559,0,"102","1253","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,35,9,"Resident","Resident","Resident_Resident","R-R",0.678154,0.312081,0.009765,1
"177","102_1254",0.0110077412912414,0.0188911706036021,0,"102","1254","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,36,8,"Resident","Transient","Resident_Transient","R-T",0.712124,0.283056,0.00482,1
"178","102_131",0.00460888733039588,0.00550372477764848,0,"102","131","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,44,0,"Resident","Resident","Resident_Resident","R-R",0.932259,0.06774,1e-06,1
"179","102_1313",0.0282281561793198,0.0287116111404365,1,"102","1313","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,35,9,"Resident","Resident","Resident_Resident","R-R",0.218587,0.756712,0.024701,2
"180","102_1315",0.0100762759869554,0.0162487777940169,0,"102","1315","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,36,8,"Resident","Transient","Resident_Transient","R-T",0.718481,0.277337,0.004181,1
"181","102_1325",0.0102170666385602,0.0170801866537389,0,"102","1325","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,36,8,"Resident","Transient","Resident_Transient","R-T",0.712124,0.283056,0.00482,1
"182","102_1329",0.00916816821447796,0.0140889347872778,0,"102","1329","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,36,8,"Resident","Resident","Resident_Resident","R-R",0.730813,0.266042,0.003145,1
"183","102_1332",0.00862699604102495,0.0139878506179804,0,"102","1332","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,36,8,"Resident","Resident","Resident_Resident","R-R",0.748425,0.249528,0.002047,1
"184","102_1334",0.00966087027547312,0.0162322673504169,0,"102","1334","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,34,10,"Resident","Resident","Resident_Resident","R-R",0.730813,0.266042,0.003145,1
"185","102_1336",0.0056923902237532,0.00798354161979706,0,"102","1336","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,39,5,"Resident","Resident","Resident_Resident","R-R",0.887466,0.112518,1.7e-05,1
"186","102_1337",0.00855080582385917,0.0128654041043969,0,"102","1337","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,36,8,"Resident","Resident","Resident_Resident","R-R",0.759618,0.238846,0.001536,1
"187","102_1344",0.0103883508322663,0.01668610376398,0,"102","1344","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,36,8,"Resident","Transient","Resident_Transient","R-T",0.712124,0.283056,0.00482,1
"188","102_1346",0.0105019929137337,0.017352597029176,0,"102","1346","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,36,8,"Resident","Transient","Resident_Transient","R-T",0.712124,0.283056,0.00482,1
"189","102_1357",0.0096838605538577,0.0148170430025803,0,"102","1357","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,36,8,"Resident","Transient","Resident_Transient","R-T",0.724709,0.271664,0.003627,1
"190","102_1358",0.00824286099885641,0.0119102847200333,0,"102","1358","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,36,8,"Resident","Resident","Resident_Resident","R-R",0.765059,0.233611,0.001331,1
"191","102_1364",0.0059567032153709,0.00759431900832411,0,"102","1364","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,36,8,"Resident","Resident","Resident_Resident","R-R",0.875209,0.124761,3e-05,1
"192","102_1370",0.00997981801375234,0.0157421392689911,0,"102","1370","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,36,8,"Resident","Transient","Resident_Transient","R-T",0.712124,0.283056,0.00482,1
"193","102_1404",0.0105631710649578,0.0181306392058399,0,"102","1404","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,35,9,"Resident","Transient","Resident_Transient","R-T",0.705631,0.288815,0.005554,1
"194","102_1414",0.0109734040157159,0.0203413717269202,0,"102","1414","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,35,9,"Resident","Transient","Resident_Transient","R-T",0.692211,0.30042,0.00737,1
"195","102_1422",0.0116052914870689,0.0210085797639865,0,"102","1422","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,35,9,"Resident","Transient","Resident_Transient","R-T",0.692211,0.30042,0.00737,1
"196","102_1452",0.0118698768366428,0.0205982516700476,0,"102","1452","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,35,9,"Resident","Transient","Resident_Transient","R-T",0.685267,0.306249,0.008485,1
"197","102_1469",0.0088497188858041,0.0137407235841538,0,"102","1469","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,35,9,"Resident","Resident","Resident_Resident","R-R",0.754074,0.244152,0.001774,1
"198","102_1470",0.00722425105800168,0.00965743016300444,0,"102","1470","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,35,9,"Resident","Resident","Resident_Resident","R-R",0.809703,0.189935,0.000362,1
"199","102_151",0.0120145546688772,0.0220079078127828,0,"102","151","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,44,0,"Resident","Transient","Resident_Transient","R-T",0.685267,0.306249,0.008485,1
"200","102_1512",0.0102015609186822,0.0159841519096409,0,"102","1512","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,35,9,"Resident","Resident","Resident_Resident","R-R",0.724709,0.271664,0.003627,1
"201","102_152",0.0486346503624182,0.0379648776845509,2,"102","152","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,44,0,"Resident","Resident","Resident_Resident","R-R",0.029205,0.906717,0.064078,2
"202","102_159",0.00586852949776084,0.00739683782008724,0,"102","159","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,44,0,"Resident","Resident","Resident_Resident","R-R",0.86866,0.1313,4e-05,1
"203","102_162",0.00470692430848342,0.00559254800378071,0,"102","162","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,44,0,"Resident","Resident","Resident_Resident","R-R",0.930385,0.069614,1e-06,1
"204","102_1623",0.0137422071004471,0.0264766577825735,0,"102","1623","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,34,10,"Resident","Transient","Resident_Transient","R-T",0.663377,0.323704,0.01292,1
"205","102_1630",0.0111275428574073,0.0191332964475584,0,"102","1630","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,34,10,"Resident","Transient","Resident_Transient","R-T",0.698996,0.294605,0.006399,1
"206","102_1631",0.0131500994310819,0.0256203618683805,0,"102","1631","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,34,10,"Resident","Transient","Resident_Transient","R-T",0.663377,0.323704,0.01292,1
"207","102_1634",0.00987001364172831,0.0162702007942299,0,"102","1634","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,34,10,"Resident","Transient","Resident_Transient","R-T",0.718481,0.277337,0.004181,1
"208","102_1645",0.0108599204877856,0.0185784158412486,0,"102","1645","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,34,10,"Resident","Transient","Resident_Transient","R-T",0.692211,0.30042,0.00737,1
"209","102_1667",0.0135274618077846,0.0261577031960683,0,"102","1667","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,34,10,"Resident","Transient","Resident_Transient","R-T",0.663377,0.323704,0.01292,1
"210","102_17",0.00568086863914327,0.00735961333969563,0,"102","17","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,44,0,"Resident","Resident","Resident_Resident","R-R",0.881475,0.118503,2.2e-05,1
"211","102_170",0.00647473690322944,0.00900472156391322,0,"102","170","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,36,8,"Resident","Resident","Resident_Resident","R-R",0.839466,0.160403,0.00013,1
"212","102_1747",0.0102597728000421,0.0163312544881146,0,"102","1747","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,27,17,"Resident","Resident","Resident_Resident","R-R",0.718481,0.277337,0.004181,1
"213","102_1757",0.00622685521306888,0.0084745570728072,0,"102","1757","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,32,12,"Resident","Resident","Resident_Resident","R-R",0.858286,0.141651,6.3e-05,1
"214","102_1917",0.0463852773739311,0.0531381837043668,1,"102","1917","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,31,13,"Resident","Transient","Resident_Transient","R-T",0.162554,0.754306,0.08314,2
"215","102_1929",0.0299452290562376,0.0324819001583662,1,"102","1929","Male","Female-Juvenile","Female-Juvenile_Male","F-M",44,31,13,"Resident","Resident","Resident_Resident","R-R",0.212939,0.759077,0.027984,2
